id,prob_no,prob_intrinsic,prob_extrinsic
4e23b775-9f52-484a-8ec0-fd9442e609e6,0.30664062,0.65234375,0.041503906
4e32bd63-a233-4c98-b812-01096e4c0c77,0.041748047,0.44921875,0.5078125
4e5cedc1-4f1b-483a-8b77-dee01a3101a9,0.002746582,0.020263672,0.9765625
4e9658ef-bf65-47f5-87be-32eaa5a91704,0.052978516,0.44335938,0.50390625
4e990b06-3da0-4e53-afc0-413db4e4e28b,0.096191406,0.80859375,0.096191406
4e9985bb-08f7-4b7d-ba86-1e9f361affdc,0.037109375,0.51171875,0.45117188
4eb72eb9-aa85-4ecc-916a-839c03f3e12e,0.0039367676,0.029174805,0.96875
4ebccbc8-01b9-40cb-9457-ac0f78c6b18b,0.07519531,0.62890625,0.296875
4ed19ec4-17fc-4611-88ab-e7d09b9f53b9,0.83203125,0.041259766,0.12792969
4ef2a022-083e-4890-86f8-c35719ffac89,0.92578125,0.027954102,0.046142578
4f6da3ba-7c4e-4c52-b58d-88154b16f3fc,0.0030975342,0.022949219,0.97265625
4f7a7960-ac26-41e4-b51f-8c04b861a600,0.10107422,0.053955078,0.84375
4f853d9d-abb3-45f3-9971-e9ddf8ab7cbf,0.050048828,0.88671875,0.063964844
4f9f7e84-1dad-44f3-b3c8-06c20e0ac9d2,0.040283203,0.040283203,0.91796875
4fb4c7e0-9801-49d0-b4d1-d77365e2c395,0.060791016,0.83984375,0.100097656
4fbe465c-df21-4469-98b8-969f21fab8c4,0.11279297,0.83203125,0.053222656
4fc2b06e-6cc2-4f81-9f49-74dddcc689a3,0.94140625,0.022094727,0.036621094
4fdbea8f-8af8-4bb2-b0b9-d6e196395c5a,0.95703125,0.013671875,0.028930664
50087ef2-a290-40b0-afd8-90c81cbbe076,0.04736328,0.11376953,0.83984375
501cc3f2-2df3-4479-8f90-d87cd6da2341,0.75390625,0.029296875,0.21582031
501d46f7-a9a1-4139-a9e0-e7f7eb6d6fa2,0.006500244,0.029174805,0.96484375
503a32d8-bbeb-43c5-af03-955612494d7c,0.0057678223,0.022827148,0.97265625
5045e974-f2c4-4d2b-91d0-87b71ff48c64,0.13476562,0.7734375,0.092285156
505bfb9e-7201-4349-a0bd-cc13be983228,0.0014724731,0.017944336,0.98046875
50ab9a03-58c9-4531-a395-13727e4e2242,0.18945312,0.45507812,0.35546875
50da7e54-9d5b-4a60-b526-28c819e13e1f,0.9765625,0.010864258,0.013916016
50f7abb4-34c3-4a4b-bcb6-9e88b7f326ee,0.34765625,0.5078125,0.14550781
50fbc7a0-124c-4eeb-b5e4-78339314eef1,0.7421875,0.04736328,0.21191406
511e97e3-c3ab-4bc7-89d4-02fddc67e2ef,0.94921875,0.01965332,0.032470703
5120a3dc-6b81-4f1c-a600-e5759025d15a,0.44335938,0.20996094,0.34570312
515bcad2-3b5a-41bc-bda2-090db5743547,0.16210938,0.7265625,0.111328125
5198ecec-08d4-49eb-8404-1a5c10a2e0af,0.95703125,0.012023926,0.032714844
51e8cc33-b355-4fe4-b39b-bde5bbaeee8b,0.027832031,0.6328125,0.33984375
51f65eb8-1cec-493b-b48d-1a5d1a37c457,0.017089844,0.04663086,0.9375
52015361-9755-4aee-b071-676f2390e04f,0.95703125,0.013671875,0.028930664
521f5a03-2cfb-45d6-be1f-313ffb90b17b,0.083496094,0.79296875,0.12207031
524c94f2-76f5-4dd1-a2cb-31b494391ef6,0.1171875,0.1171875,0.765625
5257ff5f-c9aa-44eb-b681-b2a430f35351,0.03149414,0.15917969,0.80859375
52869a17-efe0-4fc9-a93a-ed852229e0be,0.9609375,0.015563965,0.022583008
52cea95d-ff91-4592-90c4-8a4f9964e1e0,0.9296875,0.01928711,0.052490234
52e31510-a07e-4844-b457-f0403d8737ab,0.92578125,0.021728516,0.052246094
53140f3e-30e6-4f6c-a8c9-24591720b982,0.044189453,0.78125,0.17480469
5348bc98-c7a2-4299-b255-4a816db123f0,0.0021209717,0.025878906,0.97265625
53604ffe-d918-44ae-815e-a91b99ee2ad7,0.87109375,0.02319336,0.104003906
53653c9a-27eb-49a8-9980-8b1029207c07,0.9140625,0.02758789,0.05834961
537265cf-0a4b-4bf7-8ce3-1c209c8fabd2,0.0027313232,0.022949219,0.97265625
5383f831-4507-4e06-a10f-0cd77aafbcdc,0.13671875,0.7890625,0.07324219
53bcb700-1478-4bee-a6a7-e61bda95ebd1,0.018432617,0.2890625,0.69140625
53c18b56-5eb4-46a0-9413-d3136cae1be0,0.15429688,0.78125,0.063964844
541efc85-d349-420e-9ac0-86deff0d88d3,0.94921875,0.015319824,0.036865234
5454d0cb-1415-46df-b8a7-7f795cd3da64,0.15722656,0.796875,0.044921875
5474bead-829b-411f-9743-f02c5833e45a,0.08496094,0.8046875,0.10888672
5494be58-0f90-4bc6-8e37-95b0026bb64c,0.0057678223,0.022827148,0.97265625
54a0b626-693d-4e68-b064-bf975de090aa,0.080566406,0.86328125,0.05517578
54b773eb-4b95-4f68-b380-4e9cb33bbc40,0.016845703,0.06640625,0.91796875
54cd2cb9-ff1a-4dbf-928c-babf065f8664,0.6640625,0.08984375,0.24511719
54ed5d8f-7fec-4e36-9d32-ea5886f0b64d,0.3359375,0.109375,0.5546875
5502c0a0-c9a2-45ea-bf0c-f2097d994a53,0.828125,0.04663086,0.12695312
551318ed-c162-44e9-82fe-68ed0a7e8dd4,0.13867188,0.796875,0.06542969
553e9525-8b77-4b28-9256-9f53310d53f2,0.008422852,0.020141602,0.97265625
55780277-871c-4efd-af18-c0998603b6d8,0.006439209,0.037109375,0.95703125
5583cc20-580d-4d2d-8fd6-849d00e75a4d,0.008300781,0.029052734,0.9609375
55849bab-23a0-4807-90ef-8259ee8c8cb0,0.953125,0.015380859,0.032470703
55ae9a11-e818-4f1d-b0c3-81953361d297,0.0027313232,0.022949219,0.97265625
55e9cb6a-dab8-49c7-ab53-a54558880b86,0.640625,0.059326172,0.30273438
55fd9174-14a7-4dd2-9111-ee5efe81ab5c,0.013549805,0.036865234,0.94921875
5612426e-0702-4301-921a-73e0a1a2c34e,0.8984375,0.03491211,0.06542969
561dcf33-184a-4791-b333-ecf9f1fe2338,0.03149414,0.045898438,0.921875
5623f7b7-4ce7-4cf7-99f4-c9ea9281665a,0.009399414,0.032714844,0.95703125
56467fab-c9cb-4b2b-8abd-243ab7d123cf,0.828125,0.04663086,0.12695312
56576b55-67f3-40a5-9eaa-52ed855c7b41,0.9296875,0.01928711,0.052490234
566ab112-f4f5-4428-9ddb-00c18035dc00,0.96875,0.0107421875,0.020141602
56a0d084-f740-4639-bc8b-5fc5adc1692d,0.83203125,0.041259766,0.12792969
56a10888-bbb0-4cac-b5c4-c0e6e2b13ac3,0.9140625,0.021484375,0.06591797
56d6607f-fa3d-4315-b0fa-4a90ee22acde,0.061523438,0.75,0.18945312
56d6f29f-7973-43d5-b334-c0058d2b6f67,0.12597656,0.8203125,0.052490234
5725f26a-09e0-427b-a2f7-0ea066a4a75d,0.031982422,0.73046875,0.23730469
573518c4-877f-4aee-814d-979e5169b7d0,0.011962891,0.036865234,0.94921875
57391f61-358b-4073-9b64-55177af7095c,0.9375,0.01953125,0.041259766
576bcc62-b29f-433b-b795-dcec8e0c8a09,0.08105469,0.87109375,0.049072266
57764fb4-74a9-4509-83a3-5a76f62e856c,0.3046875,0.12695312,0.5703125
57852058-4f16-440f-8f79-7bbf9b88612f,0.68359375,0.06347656,0.25195312
579bd17c-0262-440e-95ea-ab6faa479ea5,0.036621094,0.8359375,0.12792969
57bd7a9c-66e5-4c25-b064-05afe30eeabd,0.0057678223,0.025756836,0.96875
57c24992-cbda-4952-8f33-42a5a7d50bd8,0.2265625,0.69921875,0.07373047
587b6e45-eb89-4d8b-827c-f2c31927ebcc,0.2734375,0.06933594,0.65625
58ab08d0-ece0-451a-8278-9c9b7afe6ecd,0.9375,0.01953125,0.041259766
58cf76c1-435d-4c90-85e9-9734bee59d5f,0.86328125,0.033447266,0.103027344
5911e8f8-54b6-4c02-8445-97cbf18f81a0,0.93359375,0.01940918,0.04638672
59218c91-885b-4f94-9bb9-2a551ca60703,0.0014724731,0.017944336,0.98046875
5938985a-7df1-4096-a235-a901e6b13c67,0.096191406,0.80859375,0.096191406
5953f9de-b31c-4295-b4e8-72507eec622b,0.107910156,0.796875,0.095214844
59540a31-1725-4f5c-8f4d-fb8f7096606b,0.025146484,0.734375,0.23925781
596843b9-bd3d-42f1-873c-b3aedb07f490,0.0859375,0.81640625,0.09765625
597b4f91-de47-4b63-ba80-d1cdb83a7c5f,0.03515625,0.057861328,0.90625
5a9a3a35-c160-4435-a8c1-fe802cb0d6d5,0.84375,0.07861328,0.07861328
5aba6649-da78-4728-a00c-66823b6856c4,0.33398438,0.040039062,0.625
5ac9a6de-72a8-4488-9fba-f1fe54509dae,0.072265625,0.87890625,0.049560547
5adad96d-9ee8-470a-86ad-0eb83c64b73b,0.0027313232,0.025878906,0.97265625
5ae0aa8e-7889-4d54-912a-3622e59dd57e,0.100097656,0.060791016,0.83984375
5b71c615-7f22-4f40-abba-a66c79c3d29b,0.97265625,0.010803223,0.01574707
5b78fd69-a6a0-46e3-934e-ad50971f53ef,0.091308594,0.8671875,0.04321289
5b7e8f26-3448-466d-b81e-0e40257549e9,0.7734375,0.055908203,0.171875
5b8b1bdf-0361-48cb-a360-920e8ae8d4ea,0.0010223389,0.012390137,0.98828125
5b981a56-7a2c-43f3-a55d-b448899f574a,0.91796875,0.024414062,0.05859375
5ba88156-4db8-4f7c-a611-bc34d31424d0,0.96875,0.0107421875,0.020141602
5bd3c5f5-7036-436d-aacc-92733deda381,0.044677734,0.69921875,0.2578125
5bde68de-f79a-41be-9dc0-514be0783487,0.96875,0.009521484,0.020141602
5c1b0e61-345b-415c-afe8-e51433d24824,0.004486084,0.025878906,0.96875
5c23c61f-bfc5-49d4-aceb-f21cd03d89d9,0.061523438,0.75,0.18945312
5c27c57b-c7a4-43e3-a4cd-204dcb3d8885,0.94140625,0.017211914,0.041259766
5c41848f-7a7f-46e0-8b72-7c1f837a7dc1,0.072753906,0.0390625,0.88671875
5c4f03b7-92f5-4c9d-a208-c4c50264ec24,0.91796875,0.024414062,0.05859375
5c77a1b7-0ea5-4646-99f2-73fd00f814f6,0.91015625,0.024291992,0.06591797
5c791ce9-0a20-49f8-99a0-08bca094dd99,0.88671875,0.030395508,0.08251953
5c79fc67-c5f3-47a3-98b5-45b0f7cfae1e,0.004486084,0.025878906,0.96875
5cc12470-399c-4a8a-84ae-0da6f62a2bb8,0.0050964355,0.022827148,0.97265625
5cf6ddcd-23c9-4816-9612-a02255a3af20,0.13867188,0.796875,0.06542969
5d0267e1-bd24-4cd5-be1c-586288f15cc3,0.8515625,0.032958984,0.115234375
5d0da5f4-5662-4e95-8ac6-82e2ae2a8d7d,0.028320312,0.14355469,0.828125
5d0e641d-9006-4c44-b656-f65121c696c1,0.92578125,0.021728516,0.052246094
5d7a27d7-2a1b-430f-9fb2-881dc25d36ac,0.025024414,0.036376953,0.9375
5d80f8b0-cccc-42bc-953d-c8e7102a1e69,0.072753906,0.8828125,0.043945312
5da4ab93-e03f-4592-a62a-25558ecc6c61,0.33398438,0.48632812,0.17871094
5db75cc2-1b0b-4d98-85a7-a59c32aa7a77,0.95703125,0.013671875,0.028930664
5dbbbd03-184c-48f8-aac8-c65814c8ab10,0.13574219,0.78125,0.08251953
5dc60ce7-cff5-41a1-bb50-4cd9fccb14a9,0.97265625,0.010803223,0.01574707
5de046e3-f1da-4dd7-8dd3-3be147879b5b,0.9375,0.01953125,0.041259766
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,0.004486084,0.029174805,0.96484375
5e0e9600-0a83-4285-baf6-2dc1b1e294bb,0.031982422,0.82421875,0.14355469
5e13c82f-73e7-4fbf-87cf-1e0ea3adf97e,0.21679688,0.66796875,0.11621094
5e1b2106-0b2c-444d-8b4a-2f9842255b71,0.09033203,0.0546875,0.85546875
5e29bf44-eeb5-4e30-8ae4-2da707f9a95c,0.94921875,0.015319824,0.036865234
5e434da0-7177-4660-81b1-703cabad12d9,0.94921875,0.015319824,0.036865234
5e4ab239-1223-4839-a616-db3ca993ee9c,0.048095703,0.8515625,0.1015625
5e69e6c3-b13c-4211-8069-c04a7bb09a02,0.75390625,0.0546875,0.19042969
5e808ee9-1a4b-4552-b19a-d3f12ea5ba6c,0.87890625,0.03857422,0.08203125
5e970755-dd62-4661-95af-cfc8e9eb3ed1,0.09082031,0.859375,0.048583984
5ea4b946-14f5-4d97-9db8-9a7932e25b0c,0.009399414,0.032714844,0.95703125
5ea8538b-0bae-4d64-9a2b-911b940e8d19,0.007385254,0.025756836,0.96875
5ead56e4-3b9d-4da5-b79e-11770efc158a,0.95703125,0.0154418945,0.028808594
5ef2caa0-b721-4418-b577-b183da52c1f4,0.44726562,0.04711914,0.5078125
5f04b0b6-6900-4f76-b2e1-bc029c319986,0.41015625,0.06298828,0.52734375
5f0c060a-23f9-4309-9352-d872df600188,0.012084961,0.028930664,0.95703125
5f0e4f31-f2b3-4419-8290-18aa2adabf45,0.028320312,0.032226562,0.94140625
5f11dceb-22f8-46d1-9cd9-c3fd515811f4,0.8984375,0.02709961,0.07373047
5f298d5c-a5a8-44ec-b28b-fa1ecb28be11,0.06689453,0.6328125,0.29882812
5f448231-726d-4c42-a526-f3df32cd8dcd,0.022094727,0.036621094,0.94140625
5f870a01-c476-43d8-b9ed-d17c05811569,0.14160156,0.71875,0.14160156
5faf96b2-b818-4a42-a836-99702d0c5568,0.06933594,0.7421875,0.1875
5fc1c1db-b8e6-43f8-90c3-8e92f65f9b59,0.014221191,0.10498047,0.87890625
5fc83f02-4f19-4f8a-8336-e71add8a04c4,0.0065307617,0.025756836,0.96875
5fda0405-74ef-44c3-aa7f-2efa33dcb66a,0.007293701,0.037109375,0.95703125
5ffb6f16-afb1-47f3-b5e1-2afc092be792,0.91796875,0.021606445,0.05883789
601df795-b1c3-4e44-8efb-2cfb2efbb907,0.05078125,0.05078125,0.8984375
606e827a-7547-4a62-a448-a6c59cc6032e,0.003112793,0.020263672,0.9765625
607d45cf-6b44-42c0-82c7-6aa0e0dfb55a,0.017089844,0.052490234,0.9296875
608310e9-adf9-485d-bc6d-075990cf7982,0.040039062,0.05126953,0.91015625
60c6c437-6e64-4a3a-b239-f05d541c6140,0.009399414,0.032714844,0.95703125
60de5d72-b49c-4dca-99e1-5b918e46f153,0.12597656,0.8203125,0.052490234
6119b141-e21f-40e6-acb7-a6e2267c62af,0.04736328,0.83984375,0.11376953
612eb4bb-8b6a-4afd-ae10-ba8cae892d22,0.003967285,0.022827148,0.97265625
614f1467-b737-4a8d-9583-97e8cb617ee5,0.03540039,0.15820312,0.8046875
61e454a9-d675-4ea3-9560-e2ef7f82b1f7,0.41601562,0.049804688,0.53515625
61e5d4bd-d75b-4fc9-8981-89770cdd7056,0.014404297,0.37304688,0.61328125
625e3af3-85ab-4460-b2b2-50441add89b1,0.97265625,0.010803223,0.017822266
625f81a0-a945-4e17-a42d-3e9b3dd557be,0.0072631836,0.041748047,0.94921875
62702d52-e2a0-484d-bf4f-c366a8241546,0.17675781,0.69921875,0.12158203
6273d14c-d256-4dff-9516-a8cbfb820d6f,0.05078125,0.79296875,0.15625
62c5f8e6-abb3-47ec-9e6a-203c1ed95a56,0.28320312,0.59765625,0.11816406
62e53bb1-3e3e-4966-be34-333226ebd77a,0.22460938,0.08251953,0.69140625
62ea7043-0684-41dd-aa74-53b09d9fdadd,0.0034942627,0.025878906,0.96875
633a6986-d566-4877-ba6a-1ad369b9fe25,0.41601562,0.049804688,0.53515625
63685902-4eae-481e-8b60-28eebfb50580,0.09033203,0.85546875,0.0546875
637ea450-0b63-4fcb-a73f-bcf4256be913,0.93359375,0.021850586,0.04638672
63b04f64-b2af-496e-a540-230017411de0,0.87890625,0.026611328,0.09277344
63b53a04-1934-4077-bfce-5da9c5efc24e,0.10498047,0.77734375,0.119140625
6462c650-c66d-4710-acfa-31740c1ae2b8,0.9609375,0.01373291,0.025634766
648e8d30-907f-4b23-9bb0-112229a4a34a,0.87890625,0.030029297,0.092285156
6499e205-2060-4233-83ad-80355617da78,0.013671875,0.028930664,0.95703125
64cba611-7ed7-483f-8fe5-42c03af635bc,0.007293701,0.037109375,0.95703125
64d16540-9970-4e82-a500-66b231607087,0.049560547,0.072265625,0.87890625
64de99b2-7a80-4367-810a-d506f0bbe899,0.7734375,0.055908203,0.171875
64f18426-6c87-4b7f-8464-6fb3b5edd5cc,0.9140625,0.03540039,0.051513672
6561ba26-e20f-4d81-883f-f2eb480a3c88,0.87890625,0.063964844,0.056152344
66146149-3453-4116-9644-4eb27b4bac02,0.20117188,0.703125,0.095214844
6619f925-d805-49a2-b527-4bdc67ae58a4,0.84375,0.053955078,0.10107422
668e085c-0552-4e9f-89f2-7dd87471a2c4,0.017944336,0.1171875,0.86328125
66a03af1-1b3d-4944-9692-56c1c141eb87,0.0021362305,0.017944336,0.98046875
66d3d921-a287-47e6-863f-1e4676588aec,0.94921875,0.017456055,0.032470703
66d48528-2772-437b-b75c-4be81c185b8b,0.28320312,0.59765625,0.11816406
672f2c99-2f58-4cbf-8aa7-a41717d00baa,0.0054016113,0.084472656,0.91015625
6739bf22-d254-4fd1-a766-05eb6c7a0016,0.94140625,0.017211914,0.041259766
675091e1-7b87-4175-835d-27ebff078789,0.18652344,0.07763672,0.734375
6766b6a4-df9c-411f-b77f-40166857c187,0.005126953,0.020263672,0.9765625
676a540a-0bd6-4bb6-9d93-db9b617b1e7d,0.024902344,0.041015625,0.93359375
681ad3ef-40d8-432d-a785-326687b3e0a2,0.008239746,0.037109375,0.953125
682b3a3f-c760-4d30-b639-77e8e982a700,0.06738281,0.8203125,0.111328125
68408fc0-420c-4e28-a04b-53bae3aef00d,0.37695312,0.07421875,0.546875
6841e30f-d378-43bd-bfb4-61f5e2498ca6,0.051757812,0.80859375,0.140625
6849b81c-814d-424a-a879-79a46bde2eb7,0.06591797,0.38085938,0.5546875
68650a3b-683a-416e-a69f-3e2f48ca08fa,0.08105469,0.87109375,0.049072266
6889d1a6-c944-469d-85a6-b588ce1b0e4f,0.08203125,0.87890625,0.03857422
68b871b9-1ce2-466a-a4fc-1126ddd558a9,0.06347656,0.06347656,0.875
68cf649a-7d90-4e43-a78c-181351dd125f,0.00390625,0.037109375,0.95703125
69184d4a-5360-4ca7-bb6d-3609e02df623,0.07763672,0.8359375,0.087890625
69314b22-dcb1-4bfb-9e20-a4aa4f91dddf,0.0154418945,0.028808594,0.95703125
693ff163-013c-4ba8-bf0a-2095522ff9bd,0.94921875,0.015319824,0.036865234
6944439a-5232-49d9-aa55-33b2c35b0e25,0.83203125,0.022216797,0.14453125
698c479c-dadd-47c9-9bbf-4c70959c4067,0.0035095215,0.022949219,0.97265625
69961d7e-4a51-463c-9ed6-6d6c670fa753,0.0035247803,0.020263672,0.9765625
69a11e8d-44dd-420c-9e03-b7a2f2a5aae3,0.03515625,0.70703125,0.25976562
69a99a8c-d6d2-4450-bd76-ec196fc03dd1,0.16796875,0.75390625,0.07910156
69ebe2c6-3f31-4b09-877e-49e3aa24fb7c,0.96484375,0.015563965,0.020019531
6a24a653-b274-4196-af10-e92515c558ce,0.0030822754,0.029174805,0.96875
6a440bbb-1934-4428-9a08-dd7b4902780d,0.049560547,0.87890625,0.072265625
6a449605-a4dc-4bf6-8fc4-6586611c9340,0.008300781,0.029052734,0.9609375
6a4884d3-e84d-48d4-acd6-b964d7c73bc1,0.93359375,0.01940918,0.04638672
6a58cccf-dd00-4ddd-9d72-cdaf0a6690ae,0.04736328,0.7421875,0.21191406
6aa44814-acde-48eb-bf04-905a2773c79e,0.080566406,0.86328125,0.05517578
6adb31c1-a325-49d8-a491-7ebd8ec8ffdf,0.16796875,0.24511719,0.5859375
6ae00802-0ee4-46ff-9bcd-ee835994b36a,0.94140625,0.017211914,0.041259766
6b1e7047-d598-4572-8dc5-e7618cabb079,0.35351562,0.061523438,0.5859375
6b204a50-97fa-4d71-96a9-4606c3673315,0.008117676,0.052978516,0.9375
6b546bb8-40fa-40dd-bda3-0a9b61360184,0.0024108887,0.022949219,0.9765625
6b848d0c-16e0-4f9e-b879-e92de0393530,0.0057678223,0.025756836,0.96875
6bd0b8be-364d-45e4-be31-bc3f7466b5a2,0.0018844604,0.020263672,0.9765625
6c0c8e52-712e-4571-9291-65a768dad5e6,0.006439209,0.037109375,0.95703125
6c15e1aa-60ea-4663-b9d7-5d51689be2b6,0.91796875,0.021606445,0.05883789
6c499a21-f174-4c5f-8e3c-3ff2bfb47e14,0.94140625,0.015258789,0.041503906
6ca0e7d3-30a5-4a41-aec8-6f0bc64579d3,0.96484375,0.012145996,0.022705078
6cb9226a-a8ca-4390-96f6-a34097d96916,0.010620117,0.14648438,0.84375
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,0.045898438,0.8125,0.14160156
6d4a220a-991c-4465-a1d4-7a6c42b65114,0.62109375,0.045166016,0.33203125
6d4c0ea6-2e05-4a52-b05e-508d11102beb,0.95703125,0.0154418945,0.028808594
6d937978-4e30-4d97-8d53-f57d0345157a,0.028198242,0.036376953,0.93359375
6da7505b-4efd-4cb9-b13c-13a428455ea7,0.90625,0.02734375,0.06591797
6da9f1e6-8073-40f3-956f-01697939c5bc,0.13867188,0.796875,0.06542969
6db5d5e0-9c23-40c0-87b6-9b0fbb1dafc2,0.9296875,0.01928711,0.052490234
6e04e192-fb24-4335-b911-1467188ac843,0.057128906,0.05029297,0.89453125
6e098dfd-30d9-4452-a44a-59605c011295,0.9296875,0.01928711,0.052490234
6e3cc375-ab6c-4e17-add7-97ea51ceb271,0.6328125,0.03149414,0.33789062
6e8f6563-1a98-4fb8-bc0e-1cf59ef2ba78,0.96875,0.012207031,0.020141602
6eaef7fb-4f6c-4ac8-8970-71a0681eaa1d,0.93359375,0.021850586,0.04638672
6ebc9726-9fd3-49e4-931f-19e214e54730,0.009460449,0.025756836,0.96484375
6ec1f3b1-6240-43b0-bb16-f62d835b6ae2,0.1796875,0.7109375,0.10888672
6ee33b82-5e5c-4d1b-b05a-91279ba51d5f,0.97265625,0.010803223,0.017822266
6ee7b466-407c-4a35-80bc-c996b40d0588,0.69921875,0.044677734,0.2578125
6ee9e37c-3bc8-47f1-9f2d-b49e924b67b3,0.012084961,0.028930664,0.95703125
6f41f5a0-d386-4e21-9495-4f6a45e9aeee,0.0024261475,0.01586914,0.98046875
6f5d764e-9487-434c-a5e0-86b9e59ece2b,0.890625,0.026855469,0.08300781
6f60fb26-da95-4927-b41d-d626bb753cb7,0.9296875,0.017089844,0.052490234
6fb3e27d-3c55-4056-973e-b1c2c18f2d77,0.0073547363,0.029052734,0.96484375
70047471-e61a-4adf-b3bc-72f80b7bc41d,0.045898438,0.8125,0.14160156
7005311a-6717-425c-99eb-c58a5f3056bf,0.00390625,0.037109375,0.95703125
701e36c7-c44e-4e08-964e-cd89d8112bf9,0.22949219,0.06542969,0.70703125
702e8458-caad-4155-bbf5-215a454ca7fe,0.0039367676,0.032958984,0.96484375
70434ee8-e800-4fef-a004-8de33739ebf3,0.09765625,0.71875,0.18261719
70849837-87bd-494d-9936-f83cc6969ff1,0.0021362305,0.020263672,0.9765625
70d2c7d0-5e2c-462f-9893-2159517060f1,0.29882812,0.06689453,0.6328125
70e7d462-d7d1-4eeb-bef1-0048ce063c4b,0.703125,0.03955078,0.2578125
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,0.07128906,0.8671875,0.06298828
70fbf0df-78a9-4e02-a7f5-7c8cb2b11f45,0.079589844,0.859375,0.06225586
710b0060-4066-449b-96fe-43ca16425cd4,0.08691406,0.82421875,0.08691406
71168752-9451-4c6e-af78-bbe6b39abc6a,0.004486084,0.025878906,0.96875
7130f177-6329-438a-adaa-0e81de68e14d,0.93359375,0.021850586,0.04638672
716f767f-7edc-42d4-9687-67de2592c344,0.13964844,0.05810547,0.80078125
7181445e-7ced-4e52-b973-81db14e7351a,0.028076172,0.041015625,0.9296875
7182ee80-79d0-4cac-8fe5-2ced3661c3e5,0.013916016,0.66796875,0.31640625
7193f273-ccaa-4d63-93a4-071c86a9fbdd,0.734375,0.07763672,0.18652344
71bea72f-2847-46cb-8f2f-c43a2826ac81,0.025634766,0.66015625,0.3125
71d9bd8e-1d24-4ab3-83a8-5cad1b5ce588,0.11035156,0.8125,0.075683594
7209dab2-aca9-41a1-8e24-445fffc987ec,0.0546875,0.75390625,0.19042969
7209dfa5-7873-4c95-a1c3-0359522dc9d6,0.71875,0.09765625,0.18261719
720d753e-62b3-4819-854f-92a79344b52f,0.03540039,0.8046875,0.15820312
7214b793-2ecc-474a-81a0-d889b2048e33,0.96484375,0.0107421875,0.022705078
721eade0-4d70-4ab6-9a9c-ac217f51778e,0.98046875,0.008483887,0.010864258
7277ff25-64c2-478b-b1f3-bbfe2cb02754,0.021850586,0.04638672,0.93359375
72adb292-b7a1-4987-b53f-31bc1b510897,0.59765625,0.038330078,0.36328125
72c7f52a-e8be-4f40-883e-f129d9d51dc1,0.050048828,0.063964844,0.88671875
72c9e0c6-f865-400e-bd21-a30c79221eed,0.057128906,0.05029297,0.89453125
72dbdcae-4462-44c2-8db1-4580f35dcf9e,0.015380859,0.032470703,0.953125
73314787-848f-423e-af19-78d0e86938fb,0.0049438477,0.053222656,0.94140625
734471e6-6a89-43bc-b68f-3eaf90dcd72e,0.005706787,0.032958984,0.9609375
734b6aa2-a8ba-4145-abf4-025810f0287b,0.04638672,0.38867188,0.56640625
7365d64e-2ff4-48d4-92aa-46184e99c8d0,0.07470703,0.80078125,0.123046875
739a0f2d-110b-40b6-9ca8-3e0afa09d1ad,0.17480469,0.69140625,0.13574219
73bfe554-2a18-42fc-a83a-07be78d3038a,0.95703125,0.013671875,0.028930664
7409ec68-5c4c-46d0-9fb2-de383827c2ef,0.030029297,0.60546875,0.36523438
743e7702-94c9-4c37-bca4-f99314ae84fc,0.96484375,0.012145996,0.022705078
74498ffd-ab5d-4843-9f5c-b40dd0dca02d,0.06738281,0.8203125,0.111328125
744b834a-98fe-4bce-9552-1b3640ed4241,0.7734375,0.030029297,0.1953125
74726714-41f2-4948-9cc9-b01731d663de,0.3359375,0.62890625,0.03540039
747e31a9-40c6-4281-8c40-b7544cbb0839,0.055908203,0.7734375,0.171875
74b550bd-cd7f-450f-b884-c5e4fdcbac5c,0.023803711,0.08300781,0.89453125
74b56820-c7cc-4ea0-9124-3d7b313b8866,0.96875,0.012207031,0.020141602
74c4bfbc-e114-4daf-ab6a-08acfbdf055e,0.9765625,0.0095825195,0.01574707
750c53bf-6e4d-48cb-b0be-7ee3d8895435,0.9453125,0.017333984,0.036621094
75633504-8beb-43d6-8984-17dbb7a534b2,0.33007812,0.05078125,0.6171875
757901f3-ee07-404b-a7b5-d781a588dd80,0.099609375,0.5078125,0.39453125
7580cdbc-c9c1-49a2-a637-e7acbc39c68c,0.00579834,0.020263672,0.97265625
75865a9d-4744-4ea4-9f85-8783ad4c2a6d,0.9453125,0.01953125,0.036621094
75bbab20-8c88-4adc-aaae-3ae080d3928e,0.46875,0.06347656,0.46875
75f35242-cbdb-471d-b924-db1c93cfafc0,0.81640625,0.040771484,0.14160156
761c700f-6aec-489e-acff-49efc8d84cbc,0.028076172,0.041015625,0.9296875
7644510d-0a01-458e-9215-8e8bddc6840f,0.88671875,0.030395508,0.08251953
7648a5c2-c40d-4801-8dc9-6f230e24cbdd,0.07324219,0.7890625,0.13671875
7699e3d8-73d6-42a2-862e-778f18d89d3c,0.8984375,0.02709961,0.07373047
76cb6caa-b94d-4116-97c1-a5a43bfd56fb,0.10888672,0.8046875,0.08496094
76d9a8af-c697-44a8-a117-9b53d7d58453,0.9296875,0.01928711,0.052490234
